Station Name,IBNR
Hammelburg,08002567
Hammelburg Ost,08002568
Hammelspring,08011815
Hammerau,08002570
Hammerstein,08070419
Hammerunterwiesenthal,08011817
Hamminkeln,08002571
Hanau Hbf,08000150
Hanau Klein-Auheim,08003311
Hanau Nord,08002572
Hanau West,08002573
Hanau-Wilhelmsbad,08002574
Handeloh,08002575
Hanfertal,08007235
Hangelsberg,08011818
Hann Münden,08006707
Hannover Anderten-Misburg,08000578
Hannover Bismarckstr.,08002580
Hannover Flughafen,08002589
Hannover Hbf,08000152
Hannover Hbf ZOB,08089194
Hannover Karl-Wiechert-Allee,08070086
Hannover Messe/Laatzen,08003487
Hannover-Bornum,08002581
Hannover-Kleefeld,08002584
Hannover-Ledeburg,08079097
Hannover-Leinhausen,08002585
Hannover-Linden/Fischerhof,08002586
Hannover-Nordstadt,08079095
Hannover-Vinnhorst,08006089
Hanweiler(Gr),08002587
Happurg,08002578
Harblek,08002592
Harburg(Schwab),08002593
Hardegsen,08002594
Hardhof,08002596
Haren(Ems),08002598
Harlesiel,08002600
Harlesiel Anleger,08076172
Harpe,08011819
Harpstedt DHE,08070421
Harra,08011820
Harra Nord,08011821
Harras(Thür),08011822
Harsdorf,08002605
Harsefeld,08007843
Harsewinkel,08070423
Harsum,08002607
Hartenstein,08011823
Hartershofen,08002609
Harthaus,08002610
Hartmannmühle,08011825
Hartmannsdorf(Nl),08011827
Hartmannshof,08002612
Harxheim-Zell,08070253
Harzgerode,08017012
Hasbergen,08002615
Haselbrunn,08077771
Haselünne EFH,08070425
Haslach,08002621
Hasloch(Main),08002622
Hasloh,08007048
Haslohfurth,08079025
Haspelmoor,08002623
Hassel(Saar),08002625
Hasselborn,08002627
Hasselfelde,08017013
Haßfurt,08002630
Haßloch(Pfalz),08002632
Haßmersheim,08002633
Haste,08002634
Hattenheim,08002635
Hattersheim(Main),08002637
Hattert,08002638
Hattingen(R) Mitte,08002640
Hattingen(Ruhr),08002639
Hattorf,08002641
Hatzenport,08002643
Haubersbronn,08007192
Haubersbronn Mitte,08070078
Hauenstein Mitte,08002648
Hauenstein(Pfalz),08002649
Haunetal-Neukirchen,08004297
Haupeltshofen,08002651
Hauptstuhl,08002655
Hausach,08000333
Hausen (b Düren),08007828
Hausen i Tal,08002656
Hausen(Eichsfeld),08011834
Hausen(Schwab),08002664
Hausen(Taunus),08007847
Hausen-Raitbach,08002666
Hausen-Starzeln,08007225
Häuserhof,08002501
Hausham,08002667
Havixbeck,08002670
Haynsburg,08011836
Hebertsfelden,08002671
Hebertshausen,08006189
Hechingen,08002673
Hechingen Landesbahn,08082673
Hechthausen,08002674
Heddesheim Bahnhof OEG,08007465
Heddesheim/Hirschberg,08002430
Hedemünden,08002677
Hedersdorf,08002678
Hedersleben-Wedderstedt,08011838
Heessen,08002680
Heggen,08002682
Hegne,08002683
Heide(Holst),08000155
Heidelberg Bfs-Vorp.,08070043
Heidelberg Bismarckplatz,08007457
Heidelberg Gaisbergstraße,08070905
Heidelberg Hbf,08000156
Heidelberg Orthopädie,08002684
Heidelberg Orthopädische Klinik,08070910
Heidelberg Poststraße,08070906
Heidelberg Schleuse/Kleingemünder Straße,08070907
Heidelberg-Altstadt,08002685
Heidelberg-Handschuhsheim Hans-Thoma-Platz,08007468
Heidelberg-Kirchheim/Rohrbach,08002686
Heidelberg-Pfaffengrund/Wieblingen,08002687
Heidelberg-Schlierbach/Ziegelhausen,08005366
Heidelberg-Weststadt/Südstadt,08002681
Heidelberg-Wieblingen Mitte,08007456
Heidelsheim,08002688
Heidelsheim Nord,08070010
Heidenau,08010163
Heidenau Süd,08011843
Heidenau-Großsedlitz,08011844
Heidenau-Großsedlitz Am Niederhof,08070926
Heidenau-Großsedlitz Pechhütte,08007132
Heidenheim,08002689
Heidenheim Voithwerk,08070005
Heidenheim-Mergelstetten,08002690
Heidenheim-Schnaitheim,08002691
Heidersdorf(Erzgeb),08011845
Heidesheim(Rheinhess),08002692
Heidkrug,08002694
Heigenbrücken,08002696
Heilbad Heiligenstadt,08011849
Heilbr.-Böckingen Berufsschulzentrum,08079631
Heilbronn Bahnhofsvorplatz,08070171
Heilbronn Finanzamt,08070791
Heilbronn Friedensplatz,08070792
Heilbronn Harmonie,08070172
Heilbronn Hbf,08000157
Heilbronn Karlstor,08002697
Heilbronn Neckar-Turm/K.-S.-Pl,08070174
Heilbronn Pfühlpark,08070793
Heilbronn Rathaus,08070173
Heilbronn Sülmertor,08002699
Heilbronn Trappensee,08002700
Heiligenberg DEV,08070431
Heiligendamm,08011846
Heiligenfelde,08070624
Heiligengrabe,08011848
Heiligenrode DHE,08070432
Heiligenstatt(Obb),08002703
Heiligenstein(Pfalz),08002704
Heilsbronn,08002705
Heimbach (Eifel),08007829
Heimbach(Nahe),08002707
Heimenkirch,08002710
Heimerdingen,08007328
Heimersheim,08002711
Heimertingen,08002712
Heimstetten,08002715
Heinebach,08002716
Heinersdorf(b Lobenstein),08011851
Heinsberg Kreishaus,08002725
Heinsberg(Rheinl),08002721
Heinsberg-Dremmen,08001557
Heinsberg-Horst,08002719
Heinsberg-Oberbruch,08004519
Heinsberg-Porselen,08002720
Heinsberg-Randerath,08002718
Heinschenwalde,08007807
Heinzenhausen,08002724
Heitersheim,08002727
Helbra,08079606
Heldrungen,08011852
Helenesee,08011853
Helgoland Katamaran,08007779
Helgoland(Reede),08007759
Helgoland(Südhafen),08070237
Helmbach,08070433
Helmbrechts,08002733
Helmsdorf(Pirna),08011855
Helmsheim,08002734
Helmstadt(Baden),08007444
Helmstedt,08000159
Helpup,08002737
Hemmenhofen,08079013
Hemmerde,08002745
Hemmersdorf(Saar),08002746
Hemmingen,08007327
Hemmoor,08000815
Hemsbach,08002748
Hemsen(b Soltau),08002750
Henfenfeld,08002751
Hennef im Siegbogen,08002775
Hennef(Sieg),08002753
Hennen,08002754
Hennersdorf(Sachs),08011856
Hennigsdorf Nord,08080690
Hennigsdorf(b Berlin),08013483
Henstedt-Ulzburg,08007053
Heppenheim(Bergstr),08002757
Herbertingen,08000160
Herbertingen Ort,08002760
Herbertshofen,08002761
Herblingen,08002762
Herbolzheim(Breisg),08002763
Herbolzheim(Jagst),08002764
Herborn(Dillkr),08000161
Herbrechtingen,08002766
Herchen,08002768
Herdecke,08002769
Herdorf,08002770
Herford,08000162
Hergatz,08000387
Hergershausen,08002773
Heringen(Helme),08011860
Heringsdorf Neuhof,08087026
Herlasgrün,08010166
Herleshausen Hp,08013548
Hermaringen,08002776
Hermentingen,08007231
Hermsdorf(Dresden),08011861
Hermsdorf-Klosterlausnitz,08011862
Herne,08000164
Herne-Börnig,08002779
Heroldsberg,08002782
Heroldsberg Nord,08002783
Herrath,08002784
Herrenberg,08002785
Herrenberg Zwerchweg,08002786
Herrensee,08011863
Herrlingen,08002789
Herrlishöfen,08079099
Herrnberchtheim,08002790
Herrnburg,08011864
Herrsching,08002792
Hersbruck(l Pegnitz),08002793
Hersbruck(r Pegnitz),08002794
Herten(Baden),08002797
Hervest-Dorsten,08000165
Herxheim am Berg,08002798
Herzberg Schloß,08002800
Herzberg(Elster),08011867
Herzberg(Elster) Stadt,08011866
Herzberg(Harz),08000166
Herzberg(Mark),08010167
Herzebrock,08002801
Herzhausen Bahnhof,08002802
Herzhorn,08079605
Herzlake EFH,08070437
Herzogenrath,08002806
Herzogenrath(Gr),08089120
Herzogenrath-Alt-Merkstein,08002804
Herzogenrath-August-Schmidt-Platz,08002816
Hesedorf,08007808
Heselbach,08002808
Hesepe,08000167
Hesseln,08002810
Hesseneck Kailbach,08003144
Hesseneck Schöllenbach,08005393
Hessisch Oldendorf,08002812
Hetschburg,08011869
Hettenhausen,08002814
Hettingen(Hohenz),08007230
Hettstedt,08010168
Hetzdorf(Flöhatal),08011870
Hetzerath,08002817
Heudeber-Danstedt,08010169
Heufeld,08002820
Heufeldmühle,08002821
Heusenstamm,08002822
Hiddenhausen-Schweicheln,08002824
Hilchenbach,08002826
Hildbrandsgrün,08002827
Hildburghausen,08011871
Hilden,08000388
Hilden Süd,08002828
Hildesheim Gbf,08099503
Hildesheim Hbf,08000169
Hildesheim Hbf ZOB,08089380
Hildesheim Ost,08002830
Hille,08070438
Hillnhütten,08002835
Hilpertsau,08002837
Hilpoltstein,08002838
Hilter,08002839
Himmelpforten,08002843
Himmelreich,08002844
Himmelstadt,08002845
Hinrichssegen,08002850
Hinterweidenthal,08002847
Hinterweidenthal Ort,08079088
Hinterweidenthal Ost,08079147
Hinterzarten,08002848
Hirsau,08002852
Hirschaid,08002853
Hirschfelde,08011878
Hirschfelde Markt,08070847
Hirschfelden,08002856
Hirschhorn(Neckar),08002857
Hirschhorn(Pfalz),08002858
Hittfeld,08002864
Hitzacker,08002865
Hochdahl,08002868
Hochdahl-Millrath,08002869
Hochdorf Rathaus,08070848
Hochdorf(b Horb),08000389
Hochhausen(Tauber),08002871
Hochheim(Main),08002872
Hochneukirch,08000390
Hochspeyer,08002875
Höchst Hetschbach,08002813
Höchst Mümling-Grumbach,08004125
Höchst(Odenw),08000172
Höchstädt(Donau),08002888
Hochstadt-Marktzeuln,08002878
Hochstätten(Pfalz),08002879
Hochstetten,08007201
Hochstetten Grenzstraße,08079042
Hochstetten(Nahe),08002880
Hochwang,08002881
Hockenheim,08002883
Hockeroda,08010170
Hodenhagen,08002884
Hof Hbf,08002924
Hof(Münstertal),08007336
Hofeld,08002929
Hofen(b Aalen),08002930
Höfen(Enz) Bf,08002891
Höfen(Enz) Nord,08070279
Hoffenheim,08002931
Hoffnungsthal,08002932
Hofgeismar,08002933
Hofgeismar-Hümme,08003015
Hofheim (Ried),08002934
Hofheim(Taunus),08002935
Höfingen,08002892
Hof-Neuhof,08002927
Hohegeiß,08079096
Hohegrete,08002939
Hohen Neuendorf West,08080710
Hohen Neuendorf(b Berlin),08080720
Hohenaverbergen,08007656
Hohenbrunn,08002940
Hohenbucko-Lebusa,08011888
Hohendorf,08011889
Hohenebra Ort,08011891
Hoheneggelsen,08002944
Hohenfels(Eifel),08002947
Hohenfichte,08011892
Höhenkirchen-Siegertsbrunn,08002894
Hohenleipisch,08011894
Hohenleipisch Mitte,08070957
Hohenleuben,08011895
Hohenlimburg,08002953
Hohennauen,08011898
Hohenofen,08011899
Hohenpeißenberg,08002954
Hohenroda,08011900
Hohenschäftlarn,08002955
Hohenstadt(Mittelfr),08002956
Hohenstein,08074345
Hohenstein-Ernstthal,08011904
Hohensülzen,08002958
Hohenthurm,08011905
Hohenthurm Briefzentrum,08071741
Hohenwarth,08007342
Hohenwarth Campingplatz,08070160
Hohenwestedt,08002959
Hohenwulsch,08010172
Höhmühlbach,08002895
Hohndorf Mitte,08017422
Holdorf(Meckl),08011908
Holdorf(Oldb),08002962
Höllenthal,08002898
Höllriegelskreuth,08002899
Holm-Seppensen,08002967
Holstentherme,08007203
Holtensen Hamelner Straße,08072969
Holtensen/Linderte,08002969
Holthusen,08010173
Holzdorf(b Weimar),08011910
Holzdorf(Elster),08011909
Holzgerlingen Bf,08085010
Holzgerlingen Buch,08085011
Holzgerlingen Nord,08085009
Holzhau,08011912
Holzhau Skilift,08017218
Holzhausen(Kr Siegen),08002976
Holzhausen-Heddinghausen,08002978
Holzheim(b Neuss),08002979
Holzkirchen,08002980
Holzminden,08000391
Holzwickede,08000392
Homburg(Saar)Hbf,08000176
Honrath,08002988
Hopfgarten(Sachs),08011914
Hopfgarten(Weimar),08011915
Höpfling,08002908
Hoppecke,08002992
Hoppegarten(Mark),08080750
Hoppenrade(Meckl),08011917
Hoppenwalde,08011918
Hoppingen,08002994
Hoppstädten(Nahe),08002995
Horb,08000177
Horb-Heiligenfeld,08002998
Hörden,08002910
Hordorf,08011919
Horka,08010174
Hörlkofen,08002912
Horn-Bad Meinberg,08003000
Hornberg(Schwarzw),08003001
Horneburg,08003002
Hornstorf,08010176
Hörnum(Sylt),08007774
"Hörnum, Hafen",08084079
Hörpolding,08002914
Horrem,08000178
Hörschel Hp,08013547
Hörselgau,08087061
Horst(Holst),08003003
Hörstel,08002915
Hörstmar(Lippe),08002916
Hösbach,08002918
Hösel,08002919
Hosena,08010171
Hoßkirch-Königseggwald,08070627
Höste,08070884
Hövelhof,08002920
Hövelriege,08002921
Höxter Rathaus,08002923
Hoya,08070442
Hoyerhagen Bhf,08007248
Hoyerswerda,08010177
Hoyerswerda-Neustadt,08011922
Hoyerswerda-Neustadt Ziolkowskistraße,08071702
Hoykenkamp,08003008
Hubacker,08003010
Hubertushöhe,08011923
Huchem-Stammeln,08007817
Hückelhoven-Baal,08000677
Huckstorf,08011924
Hude,08000522
Hüffenhardt,08007439
Hüfingen Mitte,08003014
Hufschlag,08003023
Huglfing,08003024
Hugstetten,08003025
Hulb,08003022
Hüls,08070444
Hülser Berg,08070445
Hummelberg,08070020
Hundsgrün,08011928
Hundstadt,08007848
Hünfeld,08003016
Hungen,08000400
Huntlosen,08003030
Hürth-Kalscheuren,08003160
Husby,08003032
Husum,08000181
Husum Bahnhof,08070180
Hütten,08070219
Hüttenbusch,08007119
Hüttengrund,08011925
Hüttengrund bei Pobershau,08070937
Huttenheim,08003033
Huttenheim Kirche,08070891
Huttenheim Philippsburger Str.,08070850
Hüttenrode,08011926
Hüttingen,08003021
Hützel(Lüneb),08070446
Huzenbach,08003034
Ibach,08003035
Ibbenbüren,08003036
Ibbenbüren-Aasee,08070448
Ibbenbüren-Esch,08001867
Ibbenbüren-Laggenbeck,08003491
Ichenhausen,08003038
Icking,08003039
Idar-Oberstein,08003040
Idstein(Taunus),08003041
Iffeldorf,08005672
Igel,08003042
Igel(Gr),08000303
Igensdorf,08003044
Igersheim,08003045
Ihringen,08003052
Ilberstedt,08011929
Ilfeld,08017014
Ilfeld Bad,08080998
Ilfeld Neanderklinik,08070776
Ilfeld Schreiberwiese,08080990
Illertissen,08003057
Illesheim,08003058
Illingen(Saar),08003059
Illingen(Württ),08003060
Ilmenau,08010178
Ilmenau Bad,08011931
Ilmenau Pörlitzer Höhe,08011935
Ilmenau Pörlitzer Höhe Ziolkowskistraße,08070929
Ilmenau-Roda,08011932
Ilmenau-Roda Ort,08070930
Ilsenburg,08011933
Immelborn,08011934
Immendingen,08000182
Immendingen Mitte,08003061
Immendingen Zimmern,08003066
Immenhausen,08003062
Immenreuth,08003063
Immensen-Arpke,08003064
Immenstaad(Bodensee),08006822
Immenstadt,08003065
Imsweiler,08003070
Ingelbach,08003073
Ingelheim,08003075
Ingolstadt Hbf,08000183
Ingolstadt Nord,08003076
Inheiden,08003077
Inningen,08003079
Insel Reichenau,08079132
Inselstadt Malchow,08012296
Insheim,08003080
Iphofen,08003081
Ipsheim,08003083
Irfersgrün,08011937
Irrenlohe,08003086
Iserlohn,08000186
Iserlohnerheide,08003090
Isernhagen,08003091
Ismaning,08003092
Ispringen,08003094
Isselhorst-Avenwedde,08003096
Istein,08003098
Ittersbach Rathaus,08090001
Ittling,08003100
Ittlingen,08003101
Itzehoe,08003102
Itzelberg,08003103
Iversheim,08003104
Jabel(Meckl),08011939
Jacobsdorf(Mark),08011940
Jacobsthal,08011942
Jacobsthal,08017426
Jacob-v-Dyken-Weg,08079116
Jagdschloß,08011947
Jägerhaus,08003106
Jägersfreude,08003108
Jagstzell,08003111
Jahnsdorf Kreisverkehr,08071800
Jahnsdorf(Erzgeb),08011948
Jakobsdorf(Prign),08011941
Jakobwüllesheim,08071022
Jänschwalde,08011944
Jänschwalde Ost,08011945
Jarrenwisch,08003115
Jasnitz,08011951
Jatznick,08010179
Jävenitz,08011946
Jeber-Bergfrieden,08011952
Jechtingen,08007288
Jeeser,08011953
Jena Paradies,08011956
Jena Saalbf,08011058
Jena West,08011957
Jena-Göschwitz,08010133
Jena-Zwätzen,08011958
Jerxheim,08003118
Jesewitz(Leipzig),08011959
Jessen(Elster),08011960
Jeßnitz Bahnhof (Busplatz),08070953
Jeßnitz(Anh),08011961
Jettenbach,08003122
Jettingen,08003123
Jever,08003124
Jever ZOB,08073124
Joachimsthal,08011962
Joachimsthal Kaiserbahnhof,08013279
Jocketa,08011963
Jockgrim Bf,08003125
Jodbad Sulzbrunn,08003126
Johanngeorgenstadt,08011967
Jöhlingen,08003127
Jöhlingen West,08079058
Jöhstadt,08079133
Jöhstadt Loreleifelsen,08079135
Jöhstadt Schlössel,08079134
Jossa,08003129
Jößnitz,08011966
Jübek,08000334
Jüchen,08003130
Juist,08007763
Julbach,08003136
Jülich,08000188
Jülich Forschungszentrum,08007815
Jülich-Broich,08007801
Jülich-Nord,08007802
Jülich-Selgersdorf,08007814
Jungingen(Hohenz),08007223
Jungnau,08007234
Jünkerath,08003135
Jüterbog,08010182
Jütrichau,08011969
Kaarst IKEA,08000438
Kaarst Mitte/Holzbüttgen,08000432
Kaarster Bahnhof,08003141
Kaarster See,08000430
Kablow,08011981
Kahl Kopp/Heide,08070164
Kahl(Main),08003143
Kahla(Thür),08011985
Kainzenbad,08003146
Kaisersesch,08003148
Kaiserslautern Ausbesserungswerk,08089851
Kaiserslautern Friedhof,08070889
Kaiserslautern Hbf,08000189
Kaiserslautern Pfaffwerk,08003150
Kaiserslautern West,08003151
Kaiserslautern-Hohenecken,08002943
Kälberau,08007276
Kalchreuth,08003154
Kaldenkirchen,08000190
Kalenborn(Westerw),08070018
Kall,08003158
Kalsow,08011995
Kaltenberg,08070973
Kalteneck,08070807
Kaltenkirchen Süd,08007204
Kaltenkirchen(Holst),08007054
Kalthof(Kr Iserlohn),08003166
Kamen,08003168
Kamen-Methler,08003169
Kamenz(Sachs),08011988
Kämmereiforst,08011983
Kamp-Bornhofen,08003170
Kamp-Bornhofen KD,08075958
"Kampen(Sylt), Hamburger Kinderheim",08084119
"Kampen, Mitte",08084102
Kandel,08003172
Kandern,08070450
Kanzem,08003173
Kapellen-Drusweiler,08003175
Kapellen-Wevelinghoven,08003174
Kapen Biosphärenreservat,08070260
Kappeln(Schlei),08070451
Kappelrodeck,08007004
Kappelrodeck Ost,08077004
Kapsweyer,08007859
Kargow,08011989
Karlsburg,08011991
Karlsdorf,08003181
Karlshagen,08011992
Karlsruhe Albtalbf,08079045
Karlsruhe Bahnhofsvorplatz,08079041
Karlsruhe Durlacher Tor,08079125
Karlsruhe Entenfang,08079126
Karlsruhe Hbf,08000191
Karlsruhe Hbf Südausgang,08089390
Karlsruhe Marktplatz (Kaiserstraße),08079035
Karlsruhe Marktplatz (Pyramide),08079046
Karlsruhe West,08003183
Karlsruhe-Durlach,08003184
Karlsruhe-Hagsfeld,08003185
Karlsruhe-Kniel. Rheinbergstr.,08079128
Karlsruhe-Knielingen,08003186
Karlsruhe-Mühlburg,08003187
Karlsruhe-Neureut Kirchfeld,08079047
Karlstadt(Main),08003189
Karnin,08071056
Karow(Meckl),08010188
Karpfham,08003191
Karsdorf,08011993
Karstädt,08011994
Karstädt(b Ludwl.),08070038
Karthaus,08000402
Kasbach,08070019
Kasbach Brauerei Steffens,08070021
Kassel Hbf,08000193
Kassel Hbf (tief),08098193
Kassel-Harleshausen,08003196
Kassel-Jungfernkopf,08003197
Kassel-Kirchditmold,08003198
Kassel-Oberzwehren,08003199
Kassel-Wilhelmshöhe,08003200
Kastl(Oberbay),08003205
Katharinenheerd,08003207
Kating,08003208
Katlenburg,08003209
Kattenes,08003211
Kattenvenne,08003212
Katzenfurt,08003213
Katzhütte,08011999
Katzwang,08003214
Katzweiler,08003215
Kaub,08003216
Kaub KD,08075963
Kaufbeuren,08000194
Kaufering,08000195
Kaulsdorf(Saale),08012000
Kaunitz(b Verl),08070430
Kavelstorf(Kr Rostock),08012002
Kehl,08003218
Kehl(Gr),08000008
Kehlen,08003220
Keitum,08003222
Keitum Mitte/Schnittis Eck,08084101
Kelkheim,08007161
Kelkheim-Hornau,08007162
Kelkheim-Münster,08007160
Kellmünz,08003227
Kelsterbach,08003228
Kemmlitz Bf,08070700
Kemmlitz Ort,08070699
Kemnath-Neustadt,08003229
Kempen(Niederrhein),08000409
Kempten(Allgäu)Hbf,08000197
Kempten(Allgäu)Ost,08003230
Kemtau,08012004
Kennelgarten,08003232
Kenz,08012005
Kenzingen,08003233
Kerkerbach,08003235
Kerkwitz,08012006
Kersbach,08003238
Kestert,08003241
Kettwig,08000198
Kettwig Stausee,08003245
Kevelaer,08003247
Kiebingen,08003248
Kiebitzhöhe,08012007
Kiefersfelden,08003249
Kiefersfelden Siedlerweg,08073249
Kiekebusch(Cottbus),08012008
Kiel Hbf,08000199
Kiel Hbf Kaistraße,08071199
Kiel Norwegenkai,08070060
Kiel Schulen am Langsee,08003251
Kiel Wiener Allee,08070840
Kiel ZOB,08089392
Kiel-Elmschenhagen,08003477
Kiel-Hassee CITTI-PARK,08003474
Kierberg,08003252
Killer,08007224
Kinding(Altmühltal),08003256
Kindsbach,08003257
Kirch Göns,08003262
Kirchanschöring,08003263
Kirchberg(Murr),08003266
Kirchberg(Murr) Marbacher Straße,08070896
Kirchberg(Murr) Rathaus,08070895
Kirchdorf(Deister),08003267
Kirchehrenbach,08003268
Kirchen,08000427
Kirchenlaibach,08000201
Kirchenlamitz Ost,08003270
Kirchentellinsfurt,08003272
Kirchhain(Bz Kassel),08000435
Kirchhalling,08003275
Kirchham Dorfplatz,08089488
Kirchheim(Neckar),08003278
Kirchheim(Teck),08003280
Kirchheim(Teck) Polizeiwache,08073283
Kirchheim(Teck)-Ötlingen,08003282
Kirchheim(Teck)Süd,08003283
Kirchheim(Unterfr),08003284
Kirchheim(Weinstr),08003285
Kirchheimbolanden,08000652
Kirchhorsten,08003286
Kirchhundem,08003287
Kirch-Jesar,08012009
Kirchlengern,08003288
Kirchmöser,08012011
Kirchscheidungen,08012012
Kirchseelte DHE,08070454
Kirchseeon,08003290
Kirchweidach,08084066
Kirchweyhe,08003292
Kirchzarten,08003293
Kirkel,08003294
Kirn,08003295
Kirnbach-Grün,08007104
Kirnsulzbach,08003298
Kirschau Post,08070797
Kirschau Sparkasse,08071565
Kirschbaumwasen,08003289
Kissing,08003299
Kißlegg,08000203
Kitzingen,08000479
Kläden(Arendsee),08012013
Kläden(Stendal),08012014
Klaffenbach Hp,08017421
Klaffenbach Würschnitztalstraße,08071808
Klais,08003302
Klandorf,08012015
Klanxbüll,08003303
Klasdorf Glashütte,08012016
Klebitz,08012019
Klecken,08003309
Kleeth,08012020
Klein Bünzow,08012021
Klein Gerau,08003313
Klein Winternheim-Ober Olm,08003316
Kleinberghofen,08003317
Kleinblittersdorf,08003318
Kleinenbremen,08070455
Kleinenbroich,08003321
Kleinengstingen,08070456
Kleinensiel,08003323
Kleinforst Rosensee,08017344
Kleinfurra,08012033
Kleingemünden,08003329
Kleinheubach,08003324
Kleinjena,08012034
Kleinkems,08003325
Kleinkötz,08003326
Kleinostheim,08003314
Kleinröhrsdorf,08012036
Kleinschirma,08012037
Kleinsteinbach,08003331
Kleinwallstadt,08003334
Kleve,08000205
Klieken,08012040
Klinge,08012043
Klingenberg(Main),08003337
Klingenberg-Colmnitz,08012044
Klingenbrunn,08003338
Klingenthal,08012045
Klinikum Bremen-Nord/Beckedorf,08007893
Klitschmar,08012046
Klitten,08012047
Klitten Jahmen,08071043
Klitten Kirche,08071044
Klitzschen,08012048
Klockow(b Waren/Müritz),08012049
Kloster Bronnbach,08001193
Kloster Marienthal,08003340
Kloster Oesede,08004627
Kloster(Hiddensee),08080810
Klosterbuch,08012053
Klosterfelde,08012054
Klosterheide DEV,08070457
Klosterheide(Mark),08012055
Klosterlechfeld,08003342
Klostermansfeld,08010191
Klostermansfeld Randsiedlung,08010204
Klosterreichenbach,08003343
Klotten,08003344
Klueß,08012056
Klusenstein,08003347
Klütz(Meckl),08012057
Knautnaundorf,08012059
Knesebeck,08003348
Knittlingen-Kleinvillars,08003332
Knöringen-Essingen,08003349
Kobern-Gondorf,08003350
