8005485;Schweinsdorf;;;;;
8005488;Schwelm West;;;;;
8005489;Schwenningen(Bay);;;;;
8005490;Schwenningen(Neckar);Villingen-Schwenn.;;;;
8005494;Schwetzingen;;;;;
8005495;Schwindegg;;;;;
8005497;Schwörstadt;;;;;
8005498;Sechshelden;Haiger-Sechshelden;;;;
8005499;Sechtem;;;;;
8005502;Seebrugg;Schluchsee-Seebrugg;;;;
8005504;Seefeld-Hechendorf;;;;;
8005505;Seeg;;;;;
8005506;Seeleiten-Berggeist;Murnau-Seeleiten-Be.;;;;
8005507;Seelze;;;;;
8005508;Seeshaupt;;;;;
8005510;Sehlem(Kr Wittlich);;;;;
8005511;Sehnde;;;;;
8005512;Seiboldsdorf;;;;;
8005516;Selb Nord;;;;;
8005517;Selb Stadt;;;;;
8005518;Selb-Plößberg;;;;;
8005520;Selbitz;;;;;
8005522;Seligenstadt(Hess);;;;;
8005523;Seligenstadt(b Würzburg);Prosselsheim-Seligen;;;;
8005525;Selm;;;;;
8005526;Selm-Beifang;;;;;
8005532;Senden;;;;;
8005534;Sennelager;;;;;
8005535;Sennestadt;Bielefeld-Sennestadt;;;;
8005536;Sennfeld;Adelsheim-Sennfeld;;;;
8005539;Serrig;;;;;
8005540;Sersheim;;;;;
8005543;Seubersdorf;;;;;
8005544;Seulberg;Friedrichsdorf-Seulb;;;;
8005545;Seulbitz;Schwarzenbach-Seulb.;;;;
8005547;Seybothenreuth;;;;;
8005551;Siebeldingen-Birkweiler;Birkweiler Bf Siebld;;;;
8005555;Siedlinghausen;Winterberg-Siedlingh;;;;
8005556;Siegburg/Bonn;SU;;;;
8005557;Siegelsdorf;Veitsbronn-Siegelsd.;;;;
8005559;Siegsdorf;;;;;
8005560;Singen Landesgartenschau;;;;;
8005561;Sierksdorf;;;;;
8005562;Siersburg;;;;;
8005566;Siglingen;Neudenau-Siglingen;;;;
8005568;Sigmaringendorf;;;;;
8005569;Silbach;Winterberg-Silbach;;;;
8005572;Simmelsdorf-Hüttenbach;;;;;
8005573;Simtshausen;Münchhausen-Simtsh.;;;;
8005574;Sindelfingen;;;;;
8005575;Sindorf;Kerpen-Sindorf;;;;
8005576;Singlis;;;;;
8005577;Sinn;;;;;
8005578;Sinsheim(Elsenz) Hbf;SNH;;;;
8005580;Sinzig(Rhein);;;;;
8005581;Sinzing;;;;;
8005582;Sipplingen;;;;;
8005583;Bad Sobernheim;Sobernheim Bad;;;;
8005585;Söllingen(b Karlsr);Pfinztal-Söllingen;;;;
8005586;Sörup;;;;;
8005587;Sinzheim;;;;;
8005588;Sinzheim Nord;;;;;
8005590;Solingen-Schaberg;;;;;
8005592;Solms;;;;;
8005593;Solnhofen;;;;;
8005594;Soltau Nord;;;;;
8005597;Solingen Grünewald;;;;;
8005598;Solingen Mitte;;;;;
8005600;Sondern;;;;;
8005601;Sondernach;;;;;
8005602;Sondernheim;Germersheim-Sondernh;;;;
8005607;Sontheim(Schwab);;;;;
8005608;Sontheim-Brenz;;;;;
8005609;Sonthofen;SF;;;;
8005610;Sontra;;;;;
8005613;Sottrum;;;;;
8005614;Soyen;;;;;
8005616;Spaichingen;;;;;
8005617;Spaichingen Mitte;;;;;
8005622;Spay;;;;;
8005623;Speele;Staufenberg-Speele;;;;
8005624;Speicher;;;;;
8005625;Speikern;;;;;
8005626;Speyer Nord-West;;;;;
8005628;Speyer Hbf;SP;;;;
8005629;Spich;Troisdorf-Spich;;;;
8005630;Spiegelau;;;;;
8005635;Münster-Sprakel;;;;;
8005636;Dreieich-Sprendlingen;;;;;
8005637;Sprendlingen(Rheinhess);;;;;
8005638;Springe;SPR;;;;
8005639;St Alban;Dießen-St. Alban;;;;
8005640;Sprötze;;;;;
8005644;St Georgen(Schwarzw);Georgen(Schwarzw) St;;;;
8005645;St Goar;GOA;Goar St;;;
8005646;St Goarshausen;GOH;Goarshausen St;;;
8005648;St Ilgen-Sandhausen;Leimen-St Ilgen;Ilgen St;;;
8005649;St Ingbert;IGB;Ingbert St;;;
8005652;St Koloman;Koloman St;;;;
8005653;St Mang;Mang St;Kempten-St Mang;;;
8005655;St Michaelisdonn;Michaelisdonn St;;;;
8005656;St Ottilien;Ottilien St;;;;
8005658;St Thomas;Thomas St;;;;
8005659;St Wendel;WND;Sankt Wendel;Wendel St;;
8005661;Stadtallendorf;;;;;
8005662;Stadthagen;SHG;;;;
8005663;Hamburg Stadthausbrücke;;;;;
8005665;Stadtoldendorf;;;;;
8005666;Stadtprozelten;;;;;
8005668;Staffel;Limburg-Staffel;;;;
8005670;Bad Staffelstein;Staffelstein Bad;;;;
8005672;Iffeldorf;Staltach(Iffeldorf);;;;
8005673;Stambach;Contwig-Stambach;;;;
8005674;Stammbach;;;;;
8005675;Starnberg Nord;;;;;
8005676;Starnberg;STA;;;;
8005678;Staudernheim;;;;;
8005682;Stederdorf(Kr Uelzen);Wrestedt-Stederdorf;;;;
8005686;Stegenwaldhaus;Selbitz-Stegenwaldh.;;;;
8005687;Stein(Traun);;;;;
8005688;Steinach(Baden);;;;;
8005689;Steinalben;;;;;
8005690;Steinau(Straße);;;;;
8005692;Steinbach am Wald;;;;;
8005699;Steinebach;;;;;
8005700;Steinefrenz;;;;;
8005701;Steinen;;;;;
8005702;Steinhagen(Westf) Bielef. Str.;;;;;
8005703;Steinfeld(Oldb);;;;;
8005704;Steinhagen(Westf);;;;;
8005706;Steinheim(Main);Hanau-Steinheim;;;;
8005708;Steinheim(Westf);;;;;
8005709;Steinhöring;;;;;
8005712;Steinfurt-Grottenkamp;;;;;
8005713;Steinweiler;;;;;
8005714;Steinsfurt;Sinsheim-Steinsfurt;;;;
8005715;Steinwenden;;;;;
8005716;Steinwiesen Bf;;;;;
8005717;Stelle;;;;;
8005720;Sterbfritz;Sinntal-Sterbfritz;;;;
8005722;Sterzhausen;Lahntal-Sterzhausen;;;;
8005723;Stetten(Donau);;;;;
8005724;Stetten am Heuchelberg;Schwaigern-Stetten;;;;
8005725;Stetten(Schwab);;;;;
8005726;Stetten-Beinstein;Waiblingen-Stetten-B;Kernen-Stetten-Bein.;;;
8005731;Stift Keppel-Allenbach;Hilchenbach-Stift K.;;;;
8005734;Stockau;;;;;
8005735;Stockdorf;;;;;
8005736;Stockhausen(Lahn);Leun-Stockhausen;;;;
8005737;Stockheim(Oberfr);;;;;
8005738;Stockheim(Unterfr);;;;;
8005739;Stockstadt(Main);;;;;
8005740;Stockstadt(Rhein);;;;;
8005741;Stolberg-Altstadt;;;;;
8005743;Stolberg-Rathaus;;;;;
8005744;Stolberg-Schneidmühle;;;;;
8005745;Stolberg-Mühlener Bahnhof;;;;;
8005746;Stommeln;;;;;
8005747;Storzingen;;;;;
8005748;Euskirchen-Stotzheim;;;;;
8005749;Straß-Moos;;;;;
8005750;Straßberg-Winterlingen;;;;;
8005752;Straßkirchen;;;;;
8005760;Strullendorf;;;;;
8005761;Struthütten;;;;;
8005762;Stryck;;;;;
8005763;Stubben;Ritterhude-Stubben;;;;
8005764;Stühlingen;;;;;
8005766;Stuttgart Ebitzweg;;;;;
8005767;Stuttgart Nord;;;;;
8005768;Stuttgart Flughafen/Messe;STR Stuttgart Airport;Leinfelden-Echterdingen Stuttgart Flughafen/Messe;;;
8005769;Stuttgart-Bad Cannstatt;;;;;
8005770;Stuttgart-Feuerbach;;;;;
8005771;Stuttgart-Münster;;;;;
8005772;Stuttgart-Obertürkheim;;;;;
8005773;Stuttgart-Rohr;;;;;
8005774;Stuttgart-Sommerrain;;;;;
8005775;Stuttgart-Untertürkheim;;;;;
8005776;Stuttgart-Vaihingen;Vaihingen(Stuttgart);;;;
8005777;Stuttgart-Zazenhausen;;;;;
8005778;Stuttgart-Zuffenhausen;;;;;
8005779;Stuttgart-Österfeld;;;;;
8005780;Suderburg;;;;;
8005781;Suchsdorf;;;;;
8005782;Süderbrarup;;;;;
8005783;Süderdeich;;;;;
8005785;Hamburg-Sülldorf;;;;;
8005786;Sülzbach;Obersulm-Sülzbach;;;;
8005787;Sünching;;;;;
8005788;Suerhop;;;;;
8005789;Süderlügum;;;;;
8005790;Süßen;;;;;
8005791;Sulz(Neckar);;;;;
8005792;Sülzbach Schule;;;;;
8005793;Sulzbach(Inn);;;;;
8005794;Sulzbach(Main);;;;;
8005795;Sulzbach(Murr);;;;;
8005796;Sulzbach(Saar);;;;;
8005797;Sulzbach(Saar)Altenwald;;;;;
8005798;Sulzbach(Taunus);;;;;
8005799;Sulzbach(Taunus)Nord;;;;;
8005800;Sulzbach-Rosenberg;;;;;
8005801;Sulzbach-Rosenberg Hütte;;;;;
8005802;Sulzberg;;;;;
8005805;Sulzfeld(Baden);;;;;
8005809;Syke;SY;;;;
8005810;Sylbach;Bad Salzuflen-Sylbac;;;;
8005811;Sythen;;;;;
8005812;Taben;;;;;
8005813;Tacherting;;;;;
8005820;Tamm(Württ);;;;;
8005823;Tannheim(Württ);;;;;
8005824;Tapfheim;;;;;
8005825;Tarp;;;;;
8005826;Tating;;;;;
8005827;Tauberbischofsheim;TBB;;;;
8005828;Tauberfeld;;;;;
8005831;Taufkirchen;;;;;
8005833;Teisendorf;;;;;
8005834;Telgte;;;;;
8005835;Temmels;;;;;
8005836;Teningen-Mundingen;EmmendingenMundingen;;;;
8005843;Thaleischweiler-Fröschen;;;;;
8005845;Thalfingen(b Ulm);;;;;
8005852;Thann-Matzbach;Lengdorf-Thann-Matz.;;;;
8005855;Thansüß;;;;;
8005856;Thayngen;;;;;
8005857;Theisbergstegen;;;;;
8005858;Thesdorf;;;;;
8005864;Thüngersheim;;;;;
8005865;Thür;;;;;
8005867;Tiebensee;;;;;
8005870;Hamburg-Tiefstack;;;;;
8005871;Tiengen(Hochrhein);Waldshut-T.-Tiengen;;;;
8005874;Timmendorferstrand;Timmendorfer Strand;;;;
8005876;Titisee;Titisee-Neustadt Titisee;;;;
8005883;Töging(Inn);;;;;
8005885;Tönning;;;;;
8005887;Tornesch;;;;;
8005888;Tostedt;;;;;
8005889;Traben-Trarbach;;;;;
8005890;Trabitz;;;;;
8005891;Trais-Horloff;Hungen-Trais-Horloff;;;;
8005892;Trasadingen;;;;;
8005893;Traundorf;;;;;
8005894;Traunreut;;;;;
8005895;Trebgast;;;;;
8005896;Trechtingshausen;;;;;
8005901;Triangel;Sassenburg-Triangel;;;;
8005902;Triberg;;;;;
8005903;Triefenried;;;;;
8005905;Trier Süd;;;;;
8005907;Triesdorf;Weidenbach(Mittelfr)-Triesdorf;;;;
8005908;Trochtelfingen(b Bopfingen);;;;;
8005910;Trompet;;;;;
8005911;Trossingen Bahnhof;;;;;
8005912;Trostberg;;;;;
8005916;Tübingen West;;;;;
8005917;Tübingen-Derendingen;;;;;
8005918;Tübingen-Lustnau;;;;;
8005920;Türkenfeld;;;;;
8005923;Tüßling;;;;;
8005924;Tulling;;;;;
8005925;Tuttlingen Schulen;;;;;
8005927;Tutzing;;;;;
8005928;Twiste;;;;;
8005929;Twistringen;;;;;
8005930;Ubbedissen;Bielefeld-Ubbedissen;;;;
8005931;Ubstadt-Weiher;;;;;
8005935;Übach-Palenberg;;;;;
8005937;Überlingen Therme;;;;;
8005940;Übersee;;;;;
8005942;Überlingen;ÜB;;;;
8005943;Überlingen-Nußdorf;;;;;
8005945;Ürzig(DB);;;;;
8005946;Tuttlingen Gänsäcker;;;;;
8005947;Uffenheim;UFF;;;;
8005948;Uffing a Staffelsee;;;;;
8005949;Uhingen;;;;;
8005950;Uhlerborn;;;;;
8005952;Ulm Ost;;;;;
8005954;Ulm-Donautal;;;;;
8005955;Ulm-Söflingen;;;;;
8005961;Umrathshausen Bf;Frasdorf-Umrathshau.;;;;
8005962;Umrathshausen Ort;;;;;
8005963;Unadingen;Löffingen-Unadingen;;;;
8005966;Undorf;;;;;
8005967;Unfriedsdorf;;;;;
8005968;Ungedanken;Fritzlar-Ungedanken;;;;
8005970;Unkel;;;;;
8005971;Unna-Königsborn;;;;;
8005972;Unnau-Korb;;;;;
8005975;Unterammergau;;;;;
8005976;Unterasbach;;;;;
8005977;Unteraschau;;;;;
8005979;Böbingen(Rems);;;;;
8005983;Unterelchingen;;;;;
8005986;Unterföhring;;;;;
8005989;Untergriesheim;Bad Friedrichshall-U;;;;
8005990;Untergrombach;Bruchsal-Untergromb.;;;;
8005991;Unterhaching;;;;;
8005993;Unterhausen(Bay);;;;;
8005995;Unterheckenhofen;Roth-Unterheckenhof.;;;;
8005997;Unterkochen;Aalen-Unterkochen;;;;
8005998;Unterlenningen;Lenningen-Unterlenn.;;;;
8006001;Unterlüß;;;;;
8006002;Unterjesingen Mitte;;;;;
8006003;Unterjesingen Sandäcker;;;;;
8006006;Germering-Unterpfaffenhofen;;;;;
8006008;Unterreichenbach;;;;;
8006016;Untersteinach(Bayr);;;;;
8006017;Untersteinach(b Stadtsteinach);;;;;
8006019;Untersulzbach;;;;;
8006026;Uphusum;;;;;
8006027;Bad Urach Ermstalklinik;;;;;
8006029;Bad Urach;Urach Bad;;;;
8006030;Urbach(b Schorndorf);;;;;
8006031;Rödermark-Urberach;;;;;
8006032;Urft;Kall-Urft;;;;
8006035;Urmitz;;;;;
8006036;Urmitz Rheinbrücke;;;;;
8006037;Urschalling;PrienChiemsee-Ursch.;;;;
8006039;Urspring;Lonsee-Urspring;;;;
8006041;Uslar;;;;;
8006043;Usseln;Willingen-Usseln;;;;
8006048;Utting;;;;;
8006052;Vach;;;;;
8006053;Vaihingen(Enz);;;;;
8006054;Vallendar;;;;;
8006056;Varel(Oldb);;;;;
8006058;Vastorf;;;;;
8006059;Vaterstetten;;;;;
8006060;Vechelde;;;;;
8006061;Vechta;VEC;;;;
8006062;Hamburg-Veddel;;;;;
8006064;Velbert Rosenhügel;;;;;
8006065;Veitshöchheim;;;;;
8006067;Velden(b Hersbruck);;;;;
8006068;Vellmar-Osterberg/EKZ;;;;;
8006076;Verden(Aller);VER;;;;
8006078;Vernawahlshausen;Wahlsburg-Vernawahl.;;;;
8006079;Vettweiß;;;;;
8006082;Frankenberg-Viermünden;Frankenberg(Eder)-Viermünden;;;;
8006083;Villmar;;;;;
8006084;Vilsbiburg;;;;;
8006085;Vilseck;;;;;
8006086;Vilshofen(Niederbay);;;;;
8006089;Hannover-Vinnhorst;;;;;
8006090;Visselhövede;;;;;
8006091;Vlotho;;;;;
8006093;Vöhl-Thalitter;;;;;
8006094;Vöhringen;;;;;
8006095;Vöhrum;Peine-Vöhrum;;;;
8006098;Voerde(Niederrhein);;;;;
8006100;Vogelweh;;;;;
8006101;Vohburg;;;;;
8006104;Voldagsen;;;;;
8006107;Volkmarsen;;;;;
8006109;Volkringhausen;Balve-Volkringhausen;;;;
8006112;Volpriehausen;Uslar-Volpriehausen;;;;
8006116;Vorhop;Wittingen-Vorhop;;;;
8006117;Vormwald;Hilchenbach-Vormwald;;;;
8006118;Vormwald Dorf;Hilchenbach-Vormw.D.;;;;
8006120;Vorra(Pegnitz);;;;;
8006125;Wachenheim(Pfalz);;;;;
8006126;Wachenheim-Mölsheim;;;;;
8006131;Wächterhof;;;;;
8006132;Wächtersbach;;;;;
8006134;Waffenbrunn;;;;;
8006135;Wackershofen;;;;;
8006136;Waggonfabrik;Mainz Waggonfabrik;;;;
8006137;Waghäusel;;;;;
8006138;Waging;;;;;
8006139;Wahlbach(Kr Siegen);;;;;
8006141;Waidhaus(Gr);;;;;
8006144;Wahrenholz;;;;;
8006145;Wallhausen(Württ);;;;;
8006147;Waigolshausen;;;;;
8006148;Wakendorf;;;;;
8006154;Waldenburg(Württ);;;;;
8006155;Waldershof;;;;;
8006156;Waldfischbach;;;;;
8006157;Waldhausen(b Schorndorf);Lorch-Waldhausen;;;;
8006159;Waldkirch;;;;;
8006160;Waldkirchen(Niederbay.);;;;;
8006163;Waldmünchen;WÜM;;;;
8006164;Waldkraiburg;;;;;
8006167;Waldshut;WT;;;;
8006170;Walhausen(Saar);;;;;
8006171;Walheim(Württ);;;;;
8006172;Walkenried;;;;;
8006174;Walkertshofen Bf;;;;;
8006175;Walldorf(Hess);;;;;
8006176;Walldürn;;;;;
8006181;Wallersdorf;;;;;
8006183;Wallertheim;;;;;
8006184;Walleshausen;;;;;
8006189;Hebertshausen;Walpertshofen-;;;;
8006190;Walpertskirchen;;;;;
8006191;Walporzheim;Bad Neuenahr-Walporz;;;;
8006193;Walsrode;;;;;
8006194;Essen-Horst;;;;;
8006197;Hamburg-Tonndorf;;;;;
8006198;Hamburg Wandsbeker Chaussee;;;;;
8006200;Wangen(Allgäu);;;;;
8006203;Wannweil;;;;;
8006206;Warendorf;WAF;;;;
8006210;Warngau;;;;;
8006212;Warthausen;;;;;
8006213;Wasbek;;;;;
8006215;Wasenweiler;Ihringen-Wasenweiler;;;;
8006217;Wasseralfingen;Aalen-Wasseralfingen;;;;
8006218;Wasserburg(Bodensee);;;;;
8006219;Wasserburg(Günz);Günsburg-Wasserburg;;;;
8006220;Wasserburg(Inn)Bf;;;;;
8006222;Wasserliesch;;;;;
8006224;Wasserzell(b Eichstätt);;;;;
8006226;Wattenscheid;WAT;;;;
8006227;Wattenscheid-Höntrop;;;;;
8006229;Watzenborn-Steinberg;Pohlheim-Watzenb.-S.;;;;
8006232;Weckesheim;Reichelsheim(Wet)Wec;;;;
8006233;Weddel(Braunschw);;;;;
8006236;Wedel(Holst);;;;;
8006237;Weener;;;;;
8006240;Weeze;;;;;
8006241;Wega;Bad Wildungen-Wega;;;;
8006243;Wegberg;;;;;
8006252;Wehr(Mosel);;;;;
8006255;Weibhausen;Wonneberg-Weibhausen;;;;
8006256;Weichering;Neuburg-Weichering;;;;
8006257;Weickersgrüben;;;;;
8006258;Weidenbach;Heldenstein-Weidenb.;;;;
8006259;Weidenberg;;;;;
8006261;Weidenthal;;;;;
8006264;Weiding;;;;;
8006266;Weiherhammer;;;;;
8006267;Weiherhof;Zirndorf-Weiherhof;;;;
8006268;Weilimdorf;Stuttgart Weilimdorf;;;;
8006269;Weikersheim;;;;;
8006270;Wüsting;;;;;
8006271;Weil der Stadt;;;;;
8006272;Weil am Rhein;;;;;
8006273;Weil am Rhein Ost;;;;;
8006274;Weilbach(Unterfr);;;;;
8006277;Weiler(Rems);Schorndorf-Weiler;;;;
8006279;Weilbach(Unterallg);Pfaffenhausen-Weilb.;;;;
8006280;Weilerswist;;;;;
8006281;Weilheim(Württ);Rietheim-Weilheim Bahnhof;;;;
8006286;Ahnatal-Weimar;;;;;
8006287;Weingarten(Baden);;;;;
8006289;Weinsberg;;;;;
8006290;Weinsberg West;;;;;
8006291;Weisenbach;;;;;
8006292;Weisenheim(Sand);;;;;
8006293;Rodgau-Weiskirchen;;;;;
8006294;Weinsberg/Ellhofen Gewerbegebiet;Ellhofen Gewerbegeb.;Weinsberg/Ellhofen G;;;
8006296;Weißenau;Ravensburg-Weißenau;;;;
8006298;Weißenburg(Bay);WUG;;;;
8006299;Weißenhorn;;;;;
8006300;Weißenohe;;;;;
8006303;Weißenthurm;;;;;
8006304;OberurselWeißkirchen/Steinbach;Weißkirchen-Steinb.;Steinbach-Weißkirch.;;;
8006305;Weißenhorn-Eschach;;;;;
8006306;Weiterstadt;;;;;
8006309;Weizern-Hopferau;;;;;
8006312;Welgesheim-Zotzenheim;;;;;
8006313;Welkers;Eichenzell-Welkers;;;;
8006315;Wellen(Mosel);;;;;
8006316;Wellendorf;;;;;
8006319;Hamburg-Wellingsbüttel;Wellingsbüttel;;;;
8006320;Welschen Ennest;;;;;
8006321;Welschingen-Neuhausen;Engen-Welschingen-Ne;;;;
8006323;Welver;;;;;
8006330;Wendisch Evern;;;;;
8006331;Wendlingen(Neckar);;;;;
8006336;Wennigsen(Deister);;;;;
8006339;Werdohl;;;;;
8006340;Werdorf;Aßlar-Werdorf;;;;
8006342;Werl;;;;;
8006346;Wernau(Neckar);;;;;
8006347;Wernberg;;;;;
8006348;Werne a d Lippe;;;;;
8006349;Wernfeld;;;;;
8006353;Wertach-Haslach;;;;;
8006354;Wertheim-Bestenheid;;;;;
8006356;Wesel Feldmark;;;;;
8006357;Wesselburen;;;;;
8006358;Wesseln;;;;;
8006359;Weßling(Oberbay);;;;;
8006360;Westbarthausen;;;;;
8006361;Westbevern;;;;;
8006363;Westendorf;;;;;
8006366;Westerham;Feldkirchen-Westerham;;;;
8006367;Westerhausen;;;;;
8006369;Westerland(Sylt);Sylt;;;;
8006373;Westerstetten;;;;;
8006376;Westhausen;;;;;
8006378;Westheim(Schwab);Neusäß-Westheim;;;;
8006379;Westheim(Westf);Marsberg-Westheim;;;;
8006380;Westheim-Langendorf;;;;;
8006383;Westönnen;;;;;
8006385;Wetter(Hessen);;;;;
8006386;Wetter(Ruhr);;;;;
8006389;Wickede(Ruhr);;;;;
8006390;Wicklesgreuth;Petersaurach-Wickle.;;;;
8006391;Wickrath;Mönchengladbach-Wic;;;;
8006392;Wiebelskirchen;;;;;
8006401;Schwalmstadt-Wiera;;;;;
8006402;Wieren;;;;;
8006403;Wiesau(Oberpf);;;;;
8006404;Wiesbaden Ost;;;;;
8006407;Wiesbaden-Erbenheim;;;;;
8006408;Wiesbaden-Igstadt;;;;;
8006409;Wiesbaden-Schierstein;;;;;
8006413;Wiesenfeld;;;;;
8006414;Wiesenfeld(b Coburg);Meeder-Wiesenfeld;;;;
8006416;Wieslensdorf;;;;;
8006417;Wiesental;Waghäusel-Wiesental;;;;
8006418;Wiesenthau;;;;;
8006421;Wiesloch-Walldorf;Walldorf-Wiesloch;;;;
8006422;Tittmoning-Wiesmühl;;;;;
8006423;Wiesmühl(Alz);;;;;
8006426;Wiesthal;;;;;
8006430;Wilchingen-Hallau;;;;;
8006431;Bad Wildbad Bf;Wildbad Bad;;;;
8006432;Wildberg(Württ);;;;;
8006436;Wildeshausen;;;;;
8006440;Wilferdingen-Singen;Remchingen;;;;
8006441;Wilgartswiesen;;;;;
8006445;Wilhelmshaven Hbf;WHV;;;;
8006446;Wilhelmshütte(Lahn);;;;;
8006448;Wilhermsdorf;;;;;
8006449;Willebadessen;;;;;
8006453;Willingen;;;;;
8006454;Willmenrod;;;;;
8006455;Willmering;;;;;
8006456;Willsbach;Obersulm-Willsbach;;;;
8006459;Wilsenroth;Dornburg-Wilsenroth;;;;
8006460;Wilster;;;;;
8006461;Wiltingen(Saar);;;;;
8006463;Wincheringen;;;;;
8006465;Nidderau-Windecken;Windecken(Kr Hanau);;;;
8006466;Windelsbleiche;Bielefeld-Windelsbl.;;;;
8006468;Winden(Pfalz);;;;;
8006472;Windischeschenbach;;;;;
8006473;Windsbach;;;;;
8006475;Wingst;;;;;
8006476;Winkelhaid;;;;;
8006479;Winnenden;;;;;
8006481;Winningen(Mosel);;;;;
8006482;Winninghausen;Barsinghausen-Winnin;;;;
8006483;Winnweiler;;;;;
8006484;Winsen(Luhe);WL;;;;
8006485;Winterbach(b Schorndorf);;;;;
8006486;Winterberg(Westf);;;;;
8006488;Winterhausen;;;;;
8006489;Wintermoor;Schneverd-Wintermoor;;;;
8006493;Witzighausen;;;;;
8006498;Wirges;;;;;
8006499;Wirtheim;Biebergemuend-Wirth.;;;;
8006501;Wissen(Sieg);;;;;
8006503;Wissingen;Bissendorf-Wissingen;;;;
8006505;Wittbräucke;;;;;
8006508;Mannheim Handelshafen;;;;;
8006509;Mannheim-Luzenberg;;;;;
8006510;Witten-Annen Nord;;;;;
8006511;Mannheim-Neckarstadt;;;;;
8006513;Stuttgart Universität;;;;;
8006514;Essen-Holthausen;;;;;
8006516;Alfter-Witterschlick;;;;;
8006517;Wittighausen;;;;;
8006520;Wittmund;WTM;;;;
8006524;Witzenhausen Nord;;;;;
8006527;Witzwort;;;;;
8006528;Darmstadt-Wixhausen;Wixhausen;;;;
8006529;Wölfersheim-Södel;;;;;
8006531;Wörth(Rhein) Zügelstraße;;;;;
8006533;Wörnitzstein;;;;;
8006534;Wörrstadt;;;;;
8006535;Wörsdorf;Idstein-Wörsdorf;;;;
8006536;Wörth(Rhein) Mozartstraße;;;;;
8006537;Wörth(Isar);;;;;
8006538;Wörth(Main);;;;;
8006539;Wössingen;Walzbachtal-Wössing;;;;
8006541;Wohltorf;;;;;
8006544;Wolfach;;;;;
8006545;Wolfegg;;;;;
8006546;Felsberg-Wolfershausen;Wolfershausen;;;;
8006548;Wolfgang(Kr Hanau);Hanau-Wolfgang;;;;
8006549;Wolfhagen;WOH;;;;
8006550;Wolfratshausen;;;;;
8006552;Wolfsburg Hbf;WOB;;;;
8006554;Wolfsmünster;;;;;
8006555;Wolfstein;WOS;;;;
8006556;Wollmetshofen Bf;;;;;
8006559;Wolterdingen(Han);;;;;
8006561;Woltwiesche;Lengede-Woltwiesche;;;;
8006570;Wremen;;;;;
8006572;Wrist;;;;;
8006575;Wülfrath-Aprath;;;;;
8006577;Würgendorf;;;;;
8006578;Würgendorf (Ort);;;;;
8006581;Würzbach(Saar);;;;;
8006582;Würzburg Süd;;;;;
8006586;Würzburg-Zell;;;;;
8006588;Wüstenselbitz;Helmbrechts-Wüsten.;;;;
8006590;Wulfen(Westf);Dorsten-Wulfen;;;;
8006592;Wulften;;;;;
8006595;Wullenstetten;;;;;
8006596;Wuppertal-Barmen;;;;;
8006607;Wuppertal-Langerfeld;;;;;
8006616;Wuppertal-Ronsdorf;;;;;
8006618;Wuppertal-Sonnborn;;;;;
8006619;Wuppertal-Steinbeck;;;;;
8006620;Wuppertal-Unterbarmen;;;;;
8006623;Wuppertal-Zoologischer Garten;;;;;
8006624;Wurlitz;;;;;
8006625;Wurmlingen Mitte;;;;;
8006626;Wurmlingen Nord;;;;;
8006627;Wustweiler;;;;;
8006628;Wutöschingen;;;;;
8006629;Wyhlen;Grenzach-Wyhlen Wyhlen;;;;
8006630;Xanten;;;;;
8006633;Zaisenhausen;;;;;
8006634;Zapfendorf;;;;;
8006635;Zeil;;;;;
8006636;Bensersiel;;;;;
8006641;Zell(Wiesental);;;;;
8006642;Esslingen-Zell;;;;;
8006643;Bad König Zell;Zell-Kirchbrombach;;;;
8006644;Zell-Romrod;;;;;
8006646;Mainhausen Zellhausen;Zellhausen Mainhaus.;;;;
8006647;Zennern;Wabern-Zennern;;;;
8006648;Zeppelinheim;Neu-Isenburg-Zeppel.;;;;
8006654;Zierenberg-Rosental;;;;;
8006658;Zierenberg;;;;;
8006659;Zieverich;;;;;
8006660;Zillendorf;;;;;
8006661;Zimmern(b Seckach);Seckach-Zimmern;;;;
8006662;Zimmern(Main-Tauber);Grünsfeld-Zimmern;;;;
8006663;Zimmersrode;Neuental-Zimmersrode;;;;
8006664;Zirndorf;;;;;
8006666;Zirndorf Kneippallee;;;;;
8006667;Zollhaus(Villingen-Schwenningen);;;;;
8006669;Blumberg-Zollhaus;Zollhaus-Blumberg Bf;;;;
8006670;Zollhaus-Petersthal;;;;;
8006671;Zorneding;;;;;
8006672;Zotzenbach;Rimbach-Zotzenbach;;;;
8006673;Euskirchen Zuckerfabrik;;;;;
8006674;Zülpich;;;;;
8006676;Züttlingen;Möckmühl-Züttlin.;;;;
8006678;Zusenhofen;Oberkirch-Zusenhofen;;;;
8006679;Zuzenhausen;;;;;
8006680;Zweibrücken Hbf;ZW;;;;
8006684;Zwiesel(Bay);;;;;
8006685;Zwieselau;;;;;
8006686;Zwingenberg(Baden);;;;;
8006687;Zwingenberg(Bergstr);;;;;
8006688;Unterschleißheim;;;;;
8006690;Frankfurt(M)Galluswarte;Galluswarte(Frankfurt/M.);;;;
8006691;Frankfurt(M)Taunusanlage;;;;;
8006692;Frankfurt(M)Hauptwache;;;;;
8006696;München-Neuperlach Süd;;;;;
8006698;Stuttgart Schwabstr.;;;;;
8006699;Stuttgart Feuersee;;;;;
8006700;Stuttgart Stadtmitte;;;;;
8006704;Lübeck-Travem. Skandinavienkai;Travemünde Skand.kai;;;;
